Lon,Lat,NO_Med,NO2_Med,BC_Med,NO_Mean,NO2_Mean,BC_Mean,Speed_Med,Unique_Days,Unique_1Hz,AdjFac_NO,AdjFac_NO2,AdjFac_BC,Road_Type,Index_Hwy,Index_Domain,NO_SE,NO2_SE,BC_SE
-122.1725646,37.74917709,2.168674718,6.822666725,0.1028794489,5.179197104,6.83554794,0.09555627404,5.391377449,13,92,0.9090909091,1,1,3,0,3,0.3626482139,0.6717468464,0.06380338085
-122.172557,37.74399093,13.33734882,9.689298952,0.3618139413,14.16362421,13.24227994,0.4527772468,7.503171682,15,113,1.078947368,1.025974026,1.010416667,3,0,3,3.54423934,1.981780175,0.05929851514
-122.1725414,37.76220109,3.300000029,8.088632293,0.3706457564,9.772596227,9.050789911,0.3765459703,2.644244194,35,255,1,1,0.8470588235,2,0,3,0.3745175257,0.7426237687,0.0639105075
-122.1725396,37.74698041,16.55172492,29.41199901,0.6691240568,19.09182425,24.6156854,0.7603295838,8.215677261,22,160,1.034482759,1.166666667,1.018018018,2,0,3,1.274836448,7.118687324,0.1084319861
-122.1725381,37.7462576,8.00000038,9.184908954,0.3810873486,7.972959945,13.37653824,0.6306960268,8.231110573,12,46,1,1.025974026,1,3,0,3,1.590078003,2.022046621,0.06772654162
-122.172534,37.7669696,1.898305175,9.607500315,0.3938145674,2.499474885,7.727808198,0.3350251512,7.143060446,15,68,0.8421052632,0.970464135,1,3,0,3,0.5861487211,2.010353308,0.1184732188
-122.1725308,37.76783309,4.500000039,11.00000007,0.2114474166,4.894121352,10.28738021,0.2200500331,5.610016108,14,96,1.5,1.228278323,1.35483871,3,0,3,0.6896431339,0.09229450804,0.06240976022
-122.172528,37.74096714,2.285714394,5.600219668,0.3510015432,4.567424039,8.482562662,0.3530293687,4.107838392,16,120,0.7466666667,1.090909091,0.9583333333,3,0,3,0.4244954739,1.244136398,0.07124663377
-122.1725264,37.74717659,21.99999988,15.195294,0.2521184429,37.42500152,15.89016116,0.2921233339,5.339932919,28,134,0.9090909091,1,0.9047619048,3,0,3,2.685372154,1.055383818,0.1059545811
-122.1725237,37.73962631,4.620853176,9.904534036,0.4686618668,8.11823928,13.12913598,0.5989143431,8.822721481,15,85,0.7466666667,1.111111111,0.9620253165,3,0,3,1.795944405,4.978010476,0.1082119559
-122.1725168,37.76739138,6.000000285,11.53411753,0.3648891864,14.69635456,12.28320157,0.4288789833,0,15,1398,1.5,1.568627451,1.55,3,0,3,0.2393824677,0.1279215716,0.02158793933
-122.1725091,37.76608619,4.517543899,9.043578959,0.3922626374,7.298832531,8.151178496,0.2712890943,8.683821678,15,61,1.017241379,0.9917355372,1.096153846,3,0,3,1.331662174,0.3670075449,0.1265739722
-122.1725035,37.76432615,1.009090934,6.210460916,0.2338698708,2.83057294,8.206638503,0.3034692343,7.032454968,19,132,1.069444444,1.25,1.133757962,3,0,3,0.7556730604,0.2968300039,0.04944695373
-122.172501,37.74930342,5.142857188,8.348708391,0.1740216076,6.20263051,10.6709873,0.0296357396,4.753466129,13,91,1.230769231,1.083333333,1,3,0,3,0.7634152192,0.7526278386,0.0798625612
-122.1724963,37.75146446,3.84615388,8.722395176,0.2746801171,5.021718803,8.624437866,0.303696005,7.482593775,13,54,1.304347826,1.179597701,0.9772727273,3,0,3,1.097489935,0.7671323867,0.1291254597
-122.1724914,37.7637779,1.898305175,8.45487609,0.3195620979,11.49596024,11.83591024,0.4757608817,5.144443989,20,195,1,1.088235294,1.096153846,3,0,3,0.4694249981,0.8412791914,0.06270114377
-122.1724863,37.76897109,14.00000043,8.387050491,0.127995917,34.53134125,11.32212062,0.2898881129,12.11002159,15,45,0.85,1,0.9807692308,2,0,3,1.821368224,1.082238646,0.1096807529
-122.1724858,37.76185787,6.569735108,9.613333511,0.3537393704,15.01840892,11.50218438,0.4030203335,10.34547663,38,222,1,1.087452471,1,2,0,3,0.7173492815,0.7666691951,0.05791923584
-122.1724812,37.74723205,9.999999776,6.428038744,0.3062969148,17.19750563,9.417949644,0.4517004332,4.228733063,17,134,1,1,0.95,3,0,3,1.020219484,0.6886838848,0.117139318
-122.1724794,37.7634651,2.686567188,10.08599997,0.2881405827,6.612892563,12.86186306,0.3606328324,6.579743862,18,170,1.245614035,1.162337662,1.115384615,3,0,3,1.033566283,0.9921960209,0.06173047702
-122.1724787,37.76257671,3.322034001,9.556039867,0.352048181,22.15738487,12.9944538,0.6983837199,5.831227303,19,161,1.078947368,1.053571429,1.090909091,3,0,3,0.5204768985,0.4625978294,0.07777580009
-122.1724725,37.75625931,0,4.034632332,0.2355179831,2.539540966,6.621757917,0.1225441013,8.508910179,12,43,1.395348837,1.088235294,1,3,0,3,0.6113760362,2.028693257,0.09815161085
-122.1724723,37.75957309,2.480158752,8.806976496,0.2354114826,5.154905046,8.767995453,0.2284607669,7.922443867,14,80,1,1.117117117,1,3,0,3,0.869052344,2.113174844,0.0626668469
-122.1724561,37.74249813,1.066666695,5.90899992,0.2889201634,3.293090676,7.734792722,0.2849972211,8.771277428,18,103,0.7340425532,1.025974026,0.9433962264,3,0,3,0.4309127138,0.251867437,0.05284144105
-122.1724512,37.75326339,1.000000047,5.956999925,0.01451519974,3.283147568,7.309227248,0.03907370353,7.119910717,13,53,1.304347826,1.174696271,1,3,0,3,1.180125718,1.376675772,0.07906861104
-122.172448,37.73924215,6.000000052,5.323733521,0.3375340621,13.48036842,8.904629907,0.4130493089,5.579149485,16,71,0.9285714286,1.022222222,0.9803921569,3,0,3,1.358305381,0.5063820944,0.09655927126
-122.1724474,37.76111437,0.277777791,5.879999797,0.4727807047,2.284445736,8.066045824,0.4395268287,8.745554924,14,54,1.111111111,1.117117117,1.016666667,3,0,3,0.7185288702,1.326244363,0.08183119873
-122.1724381,37.75241428,2.761904893,11.97651142,0.1940473107,56.48556276,17.88726287,0.4223100318,5.934116364,14,77,1.304347826,1.276595745,1.016129032,3,0,3,0.4740700812,0.6933361455,0.1449522041
-122.1724375,37.76009212,2.370370483,8.250232297,0.2163221637,41.59460529,14.31987512,0.4886414514,5.736054897,13,103,0.8,1,1,3,0,3,0.7054175593,0.6254583135,0.08882830908
-122.1724329,37.75305018,3.614457751,5.932508231,0.04793561995,8.172425819,7.41000856,-0.01472788428,7.50574398,12,46,1.142857143,1.155844156,1,3,0,3,1.679736836,0.7289266062,0.1215088435
-122.1724327,37.75697898,1.000000047,4.923551835,0.2562338704,62.88738576,13.41856256,0.2577561447,6.08587718,13,71,1.304347826,1.117117117,1,3,0,3,0.8313970154,0.8344503272,0.078358747
-122.1724285,37.73818814,3.199051995,6.241000175,0.403783013,35.1832689,13.12504876,1.423463868,7.495454788,17,67,0.8280701754,1,0.9583333333,3,0,3,0.7686027286,1.565218133,0.106445085
-122.1724211,37.76884918,12.91111151,16.04246142,0.5600312389,113.6703853,21.08861171,3.305139636,0,27,607,1,1.087452471,1.144508671,2,0,3,1.326915694,0.8515684718,0.06714900655
-122.1724147,37.76212928,5.200000247,9.657432467,0.2889775081,11.34317982,10.78640746,0.3028045756,0.7459443808,34,474,1,1.012345679,0.85,3,0,3,0.3457351391,0.09219853482,0.06500619872
-122.1724067,37.74009013,1.511111183,4.498800023,0.2565247189,3.514658545,7.445617726,0.3658089537,8.210532188,14,116,0.9285714286,1.022222222,0.9785714286,3,0,3,0.420970232,0.4688622799,0.05975707601
-122.1723934,37.75051307,4.740740966,8.861940214,0.3303364318,11.46836828,11.01919773,0.7575082201,10.07282114,14,88,0.9090909091,1.166666667,1,2,0,3,1.337127698,0.7726076319,0.1487808705
-122.1723895,37.74894521,1.909091,4.902083437,0.01854152046,3.219775904,6.359050464,0.2747374485,6.399688244,13,67,0.8479532164,0.975,1,3,0,3,0.4492598527,0.6643779268,0.07512261599
-122.1723877,37.74098391,4.00000019,8.05397898,0.3151741764,6.873622891,9.459324625,0.2398747924,7.037599564,16,73,1,1.025974026,0.9583333333,3,0,3,0.9312810851,2.587203443,0.05665331081
-122.1723846,37.74375774,28.94117672,28.69152663,1.185771318,48.18219351,27.77928347,1.189606988,0,15,8064,2.320754717,0.768488746,1.328358209,3,0,3,0.3435608257,0.08113384476,0.007416971056
-122.1723673,37.74445216,6.000000052,7.121406421,0.4109009711,8.677532758,11.95249643,0.4719165235,7.474877357,15,108,1,1.090909091,1,3,0,3,1.047851195,2.164670138,0.0697737438
-122.1723673,37.74674717,6.71641776,9.148908962,0.2904583906,17.09992672,15.0278554,0.374339124,10.81876564,22,103,1,1,1,2,0,3,1.797959028,1.970388134,0.1215735163
-122.1723537,37.74694358,0.7272727618,5.526745843,0.1786026452,8.797426119,7.613657526,0.2078423014,0,26,1061,0.7272727273,0.9675675676,0.8095238095,2,0,3,0.3603397747,0.07550916463,0.02615449265
-122.1723522,37.7591269,8.571428646,9.53139538,0.2965296601,12.9666556,10.23249631,0.3893758327,6.51286602,16,125,1.111111111,1.117117117,1.028571429,3,0,3,2.012770404,0.5062693021,0.0799165701
-122.1723521,37.75806352,1.000000048,8.207578537,0.4662084138,2.883368349,8.841873428,0.3485929862,8.568071842,14,51,1.230769231,1.276595745,1.045540797,3,0,3,0.8479486353,1.254532809,0.1540972721
-122.1723241,37.76199324,4.139576791,11.79616163,0.2630557177,24.51632218,13.05314192,0.3136700297,10.80590439,25,86,1,1.087452471,1.010416667,3,0,3,0.9128637423,1.101515938,0.0777497905
-122.1723223,37.75496463,0,7.84151151,0.2777585292,2.297671523,7.841216397,0.367771845,9.833604813,13,39,1.333333333,1.179597701,1,3,0,3,0.9159667532,1.859076819,0.1704739234
-122.1723185,37.73941058,5.665876744,9.765538075,0.5089331469,7.846602803,12.79071571,0.5961055757,4.684016228,15,94,0.7340425532,1.111111111,0.9620253165,3,0,3,1.505035032,2.789459978,0.08527071425
-122.172318,37.74351228,10.29688521,12.15999985,0.4265060481,33.70817436,15.1297352,0.5651019891,11.184021,42,294,1,1.025974026,1,2,0,3,1.728329889,0.5270837356,0.04098250988
-122.1723179,37.74543394,10.28571384,13.2859932,0.4201148161,12.50928845,12.58764792,0.4935235767,7.950738192,16,75,1,1.025974026,1,3,0,3,2.748757025,1.359129748,0.07009366727
-122.1723175,37.76532022,2.819077729,10.58700013,0.3666839548,3.607640153,9.206032335,0.4252859039,5.2318995,15,100,0.8260869565,1.039215686,1,3,0,3,0.6578687494,1.818734372,0.1074455378
-122.1723135,37.73662672,8.999999613,9.288937092,0.3595162787,16.24596218,11.89918193,0.4410501406,9.980221272,21,143,1,1,0.9583333333,3,0,3,1.251394012,0.863133837,0.05737736902
-122.1723071,37.75413883,0,7.435164869,0.2439615082,1.995510229,8.712339948,0.4117755328,6.785521507,15,62,1.115384615,1.276595745,1.032258065,3,0,3,0.2661059007,1.434750806,0.08831337778
-122.1723046,37.75600102,2.000000095,7.112930253,0.3652088154,5.987726062,9.682566741,0.3983934528,3.498221874,14,89,1.304347826,1.275862069,1,3,0,3,0.7875038582,1.336048615,0.1217068876
-122.1723013,37.75602555,2.000000095,7.060790572,0.2311091533,5.98852303,8.245779506,0.1566918433,5.543138266,14,76,1.395348837,1.155844156,1.032258065,3,0,3,1.393849206,2.022271161,0.0989523276
-122.1722999,37.76718289,2.000000095,6.911981441,0.250106644,2.845931596,7.541197558,0.3272268011,3.369610906,15,145,0.8260869565,1,1.096153846,3,0,3,0.3275732754,0.9455357738,0.0535163694
-122.1722974,37.75934112,2.000000095,4.639387251,0.2622943214,4.754376687,8.364136482,0.3032844725,3.302732944,14,169,1,1.117117117,1,3,0,3,0.6758414668,1.885626658,0.05406316325
-122.1722968,37.73744984,3.333333259,6.744999886,0.3367017278,9.495333221,9.081696759,0.3511790111,6.20934391,16,102,0.7340425532,1.022222222,0.9785714286,3,0,3,0.5991001408,0.6926785069,0.07483045434
-122.1722801,37.74226666,1.640000014,5.888000011,0.2781154751,3.16134927,7.592683913,0.3475404817,8.750699043,18,110,0.7466666667,1,0.9069767442,3,0,3,0.5422874978,0.3185930392,0.0618535874
-122.1722778,37.76356735,2.963855562,10.26450026,0.3329819116,8.093904384,12.1786064,0.4925347225,5.33736062,20,244,1,1.088235294,1.090909091,3,0,3,0.6147832337,0.6396802331,0.05422507015
-122.1722701,37.76714056,1.655830832,8.336076986,0.2732675348,4.171806165,8.562897851,0.3484474824,3.899488568,15,129,1,1.038961039,1.068965517,3,0,3,0.555976572,1.060482223,0.08721331126
-122.1722687,37.76800575,4.931506892,9.651764514,0.2597124033,5.052004152,9.672962331,0.286957747,0.1080333218,14,135,1.5,1.568627451,1.55,3,0,3,0.5038276629,0.1390920813,0.06350430272
-122.1722667,37.76165089,5.571166203,12.05352509,0.3183179044,12.38847698,12.82788367,0.4191680466,10.01623249,38,323,1,1,0.9166666667,2,0,3,0.7789616184,0.2630362525,0.08239771209
-122.1722578,37.7393325,4.00000019,6.751530462,0.4932213518,6.242094949,9.817906117,0.544291557,4.347054958,17,158,0.7894736842,1.090909091,0.9785714286,3,0,3,0.8387961661,0.6580792629,0.06163879922
-122.172256,37.75281913,3.000000026,6.027730447,0.04951944286,9.253284736,7.680510348,0.05103572626,9.383465767,12,40,1.142857143,1.155844156,1.016129032,3,0,3,1.155451177,1.311038336,0.1535911379
-122.1722447,37.74639478,7.338709513,11.77969827,0.3375810113,9.353978167,12.96604353,0.5524613382,4.666010618,14,56,1,1.098086124,1,3,0,3,0.902373315,1.060870434,0.08391355793
-122.1722439,37.76625586,3.000000142,9.509778876,0.5139405841,5.473755438,8.303814682,0.2488871348,8.483188629,15,70,1.384615385,0.970464135,1.194418386,3,0,3,1.013480019,0.4716192575,0.07168797583
-122.1722377,37.7644952,4.186046548,6.137524784,0.5839184865,4.440862552,7.475183665,0.5458131892,0,19,471,1.395348837,1.188118812,1.090909091,3,0,3,0.3419953721,0.5228642547,0.03886344172
-122.17223,37.76914919,16.99999943,8.512661749,0.3689555144,35.73472813,11.67501619,0.4235827787,10.62327671,15,41,0.9183494293,1.033333333,0.9807692308,2,0,3,4.567230043,1.046585216,0.0851950002
-122.1722252,37.76275665,3.000000026,9.517128822,0.428035269,13.41736478,11.59600976,0.5885337993,6.842110634,19,142,1,1.039215686,1.090909091,3,0,3,0.7343888818,0.6308156452,0.06233689781
-122.1722143,37.74871334,0,4.826488907,0.188618859,2.368213782,5.853878093,0.1562779152,6.487143755,13,66,0.7931034483,0.95,1,3,0,3,0.6653724495,0.6782860819,0.105194096
-122.1722136,37.76363416,4.976303471,10.4853239,0.4347335801,6.146840207,11.44150591,0.4252812023,4.259599686,20,178,1,1.053571429,1.042553191,3,0,3,0.5880239174,0.8690208952,0.04723313979
-122.1722086,37.75059652,3.214285742,8.590750138,0.1101537455,9.747774703,10.05740967,0.1159917116,5.489121914,14,91,0.7931034483,1.166666667,1.016129032,3,0,3,0.9902392644,0.505649401,0.08820502598
-122.1722077,37.74944067,14.16766496,8.967833201,0.7189316519,14.49300648,10.18111411,0.7477872964,0,13,1740,0.5449101796,0.9081632653,0.6838709677,3,0,3,0.02109372391,1.046241358,0.01934392541
-122.1722016,37.75159993,2.461538578,10.26069763,0.0607898736,6.654033751,9.747960635,0.1564133811,5.417099476,13,71,1.333333333,1.275862069,1,3,0,3,0.7209124775,0.6655007003,0.09018681258
-122.1721951,37.74651394,5.373134584,8.72283102,0.2490100638,17.14501423,13.26866767,0.6171315608,9.694704533,25,116,1,1,1,2,0,3,1.132636845,1.026743303,0.09932812546
-122.1721874,37.74736871,4.545454444,8.831666867,0.1338274926,12.09826889,9.541808003,-0.03512645001,6.528299332,14,65,0.9090909091,1.166666667,1,3,0,3,1.408105822,0.03680187826,0.09651093644
-122.172181,37.74671057,8.944444151,5.825128078,0.5216307417,25.89750149,11.32017791,0.7743284688,9.447771549,26,182,0.8888888889,0.9487179487,1,2,0,3,2.527324913,1.445113588,0.1133092345
-122.1721582,37.75340119,2.333333444,7.974604374,0.19468754,3.596810452,8.107803811,0.0521919007,5.941833019,13,61,1.333333333,1.275862069,1,3,0,3,1.248039669,1.486188693,0.1224391157
-122.1721573,37.76902015,13.83333409,14.82848132,0.585128738,33.27139376,17.29778115,0.6540714231,0.1594777703,27,517,1,1.088235294,1,2,0,3,0.9734804631,0.2915116905,0.04767997037
-122.1721571,37.7612558,0.3981481671,5.883333418,0.1522608425,1.604115463,7.689086451,0.06476988488,5.838943958,14,62,1,1.114114114,1,2,0,3,0.8609250105,1.125898147,0.111251176
-122.1721445,37.76022987,1.614035164,6.626371361,0.3649401134,14.40723168,9.439090242,0.4629450292,7.423432827,13,67,0.8,1.088235294,1,3,0,3,0.9725044731,1.274083826,0.1485771708
-122.1721437,37.75255012,4.00000019,12.11651137,0.1149785424,86.2110072,20.04003591,0.2554353281,2.654533148,14,95,1.333333333,1.276595745,1,3,0,3,2.733053843,0.5556741827,0.09441409252
-122.1721391,37.75711594,1.500000013,4.445741444,0.1808015474,109.9894452,15.29411147,0.4742234324,7.186788082,13,56,1,1.083333333,1.016129032,3,0,3,0.5829665108,0.8698619383,0.1097141867
-122.1721361,37.75910342,4.00000019,6.289794458,0.4131592109,5.737315148,8.679606376,0.5600968836,6.695493698,16,49,1,1,1.032258065,3,0,3,1.245297993,1.762527982,0.1613348935
-122.1721352,37.73832547,3.126566456,6.296000004,0.3294858391,22.61205031,12.92441048,1.880598436,6.880693674,17,80,0.8280701754,1,0.9583333333,3,0,3,0.7052910548,1.399493728,0.06171467629
-122.1721299,37.75579194,2.645348876,8.057714371,0.4033812374,3.590622402,7.663724433,0.3822267774,6.721215963,12,56,1,1.088235294,1,3,0,3,0.7678281689,1.986047525,0.1374115143
-122.1721136,37.7402278,2.240000019,4.980266889,0.3327094355,3.330234464,7.375830078,0.2833407271,8.1127882,14,111,0.9285714286,1.022222222,0.9785714286,3,0,3,0.4500315802,0.3440375983,0.06227017037
-122.1721042,37.74203519,1.511111183,5.793239937,0.3185485449,2.980791206,7.680176989,0.3178265111,5.216466427,18,115,1,1.090909091,0.9583333333,3,0,3,0.5563191045,0.3999587368,0.06143394837
-122.1720982,37.76179086,7.029702813,9.634798334,0.2067705576,31.20066484,11.89847942,0.3810330898,12.20776558,25,84,1,1.090992647,1.093531469,2,0,3,3.174147201,0.8038302437,0.1027430066
-122.172098,37.75064754,2.000000095,5.625348646,0.8613980693,7.11772962,7.502830764,0.7284986602,0,14,152,0.5,0.6976744186,1.032258065,3,0,3,0.2714471215,0.1361768148,0.03254842667
-122.1720948,37.74112175,3.011111196,8.068468576,0.291588032,7.362928246,9.107026992,0.3029439489,6.214488506,16,119,1,1.090909091,0.9583333333,3,0,3,0.6084127927,2.003014957,0.04823100028
-122.1720851,37.76697307,1.20000001,6.965231657,0.2632415471,4.948640456,7.577633673,0.1589103955,5.643455029,15,105,0.9285714286,1.025641026,1,3,0,3,0.3381132309,0.7354234795,0.06379417848
-122.1720846,37.73909975,8.074468041,20.81566556,0.4997166897,9.697802392,15.75645965,0.5173201986,6.605465889,16,97,1,1.155844156,1,3,0,3,2.588455762,6.409777889,0.1143149354
-122.1720794,37.76912366,30.79999939,12.54272225,0.6073248004,95.80467402,19.19373602,0.7230520842,9.033643723,26,48,0.8941897655,1.00617284,1,2,0,3,9.242994271,2.923746266,0.115230201
-122.1720792,37.75258808,3.50000003,6.844999708,0.1866634454,23.74283306,10.45420413,0.3395493933,5.792644024,14,93,1.142857143,1.155844156,1,3,0,3,1.027571848,1.197181924,0.09156359026
-122.1720746,37.76213501,3.257870859,9.349274651,0.3381664331,6.587491721,10.5472535,0.2826256132,6.358532906,21,170,1,1.039215686,0.9166666667,3,0,3,0.3363396862,0.5849607676,0.09175955007
-122.1720736,37.74458894,4.443609234,6.556249857,0.426798785,7.814033382,11.74638135,0.3482749972,7.925015926,15,103,1,1.09375,1,3,0,3,0.973142177,1.572609859,0.05182778713
-122.172065,37.76335619,2.465753446,10.98059017,0.2234085846,8.986460569,12.03115295,0.326565379,7.34626627,19,141,1,1.09375,1.096153846,3,0,3,0.7785635856,1.112639665,0.1095754883
-122.172062,37.75926831,4.752941309,10.17262613,0.1172378196,9.706536377,9.548520997,0.2318247714,9.061938286,16,78,1.111111111,1.117117117,1,3,0,3,1.016951822,1.637678063,0.09171809137
-122.1720607,37.75820337,2.000000095,7.977322405,0.09642346638,3.69205324,8.807029022,0.1435955906,8.246543407,14,61,1.111111111,1.276595745,1.032258065,3,0,3,1.000577574,1.271409135,0.2240557155
-122.1720594,37.74197624,2.253333353,6.428040047,0.362170349,4.547501598,9.636987441,0.3597372606,4.85635519,18,131,0.8333333333,1.090909091,0.9069767442,3,0,3,0.5689719443,0.8751451369,0.06225310953
-122.1720491,37.76548664,2.000000095,6.630890912,0.1193900622,2.767680486,7.809855036,0.3001636323,8.00475502,15,61,0.8260869565,1.025641026,1.090909091,3,0,3,0.5901697369,1.462956819,0.09685288558
-122.1720475,37.76144392,4.999999888,10.19884479,0.2677843631,12.88288985,11.3437534,0.3714899844,10.39177704,39,266,1.1,1.078431373,1,2,0,3,0.5798095158,0.5611013322,0.06284810546
-122.1720392,37.74848146,1.000000048,4.729833523,0.1020264029,2.922540053,5.743364766,0.21232352,8.256833076,13,56,0.8070175439,0.95,1,3,0,3,0.8927273834,0.8159048742,0.08739625272
-122.172036,37.7503634,1.586206972,8.427999973,-0.03910902248,3.270366115,8.7428391,0.04370689657,7.320543766,12,57,0.9090909091,1.180107527,1.272727273,3,0,3,0.9171238318,0.6435288959,0.1401615215
-122.1720309,37.75510447,0,7.906000115,0.2518475142,2.660928802,7.94803204,0.1646957459,8.354577065,13,47,1.31884058,1.275862069,1,3,0,3,0.2664060639,1.685910103,0.1486378698
-122.1720274,37.74365317,19.99999955,12.6752732,0.5221491061,35.21316718,17.40387574,0.7478414113,11.16344357,41,296,1,1.090909091,1,2,0,3,3.009948996,0.7863432084,0.07685048116
-122.1720249,37.74627973,11.1714286,12.16252034,0.4029464776,25.55484476,14.76556745,0.8038416563,10.8959322,22,77,1,1,1,2,0,3,2.224542926,1.746365184,0.113278305
-122.1720245,37.74557115,13.33734882,12.20875025,0.4327093805,16.35867922,12.88235677,0.7188005102,5.841516256,16,98,1,1.090909091,1.010416667,3,0,3,3.320301298,0.9844948895,0.07015093107
-122.1720205,37.73676442,6.000000052,9.370500326,0.336430823,15.59163181,12.4503418,0.3194467784,11.97369337,21,114,1,1,0.9620253165,2,0,3,0.9747871989,0.6078807759,0.06271729746
-122.1720151,37.74647444,24.54545518,15.01239738,0.5904776748,57.17800094,17.18720895,1.468691461,10.69272709,28,114,1,1,1,2,0,3,2.521453964,1.668735107,0.1062922023
-122.1720145,37.75427724,0,6.923581401,0.1105876025,1.961116916,8.26044501,0.1087197562,8.184810162,15,59,1.304347826,1.275862069,1.032258065,3,0,3,0.1251768515,1.265323795,0.08038128887
-122.1720145,37.76911265,23.92000049,17.45757439,0.6291290147,70.50223724,19.40140427,0.9324793159,5.782354832,31,138,0.9411764706,1.060119048,1,2,0,3,4.783000867,1.935067864,0.07437589356
-122.1720119,37.75613927,1.166666722,6.955139216,0.2505914849,6.140005702,8.759526076,0.3677212701,7.392566204,14,52,1,1.275862069,1.105263158,3,0,3,1.591317692,2.033707789,0.123833144
-122.1720066,37.76817841,4.500000039,9.457254597,0.4198928738,4.860918347,9.674884939,0.5140296461,0,14,272,1.5,1.568627451,1.55,3,0,3,0.1589192131,0.2992338015,0.06222379917
-122.1720054,37.76731067,4.00000019,6.148760141,0.3754487724,6.399491408,7.367347925,0.4375266775,5.988132954,14,71,0.9210526316,0.9917355372,1,3,0,3,0.8964450658,0.9882545101,0.1348579371
-122.172004,37.73758784,2.83333341,6.56400013,0.4182486378,4.931095785,8.98887429,0.4902219766,6.091021538,16,97,0.7340425532,1.022222222,0.9785714286,3,0,3,0.4555311539,1.037142551,0.0814041281
-122.1719945,37.75885753,3.000000026,8.872661094,0.3788198652,4.877031499,9.261513445,0.5482290243,6.114171505,13,61,1.111111111,1.155844156,1.045540797,3,0,3,0.9462972791,1.825170141,0.135984245
-122.1719787,37.76642552,3.051724223,9.715125203,0.492225486,4.366028747,8.069017921,0.4566691,8.354577065,15,68,1.034482759,0.9917355372,1.096153846,3,0,3,0.9154473554,0.510949782,0.1162723286
-122.1719719,37.76466424,2.000000095,8.554455502,0.3968097069,3.297864898,9.132521971,0.4926917133,5.445394039,19,139,1.034482759,1.162337662,1.090909091,3,0,3,0.5981097198,0.2660876493,0.09397672366
-122.1719647,37.73946998,4.999999888,5.10737337,0.3872499939,6.252857999,8.21996483,0.3771501578,8.580932617,16,70,0.9285714286,1.025974026,1,3,0,3,1.198638597,0.7458130685,0.108314034
-122.1719621,37.76292837,0,6.930656042,0.263467747,4.929484558,8.916230995,0.3546063361,0.1646222025,19,273,1.245614035,1.3984375,1.178217822,3,0,3,0.04138254458,0.03735789791,0.04219915393
-122.1719584,37.75555834,3.000000026,8.198190428,0.1745544808,4.316291228,8.058531317,0.1067660144,6.065299511,12,66,1,0.9173553719,1,3,0,3,0.9877298455,2.285400022,0.04455625125
-122.171947,37.76380243,2.981927794,10.19850004,0.3096057671,4.260307093,10.63695008,0.3174645826,8.061344147,20,137,1,1.070903361,1.042553191,3,0,3,0.5447000446,0.6933320045,0.0887458868
-122.1719365,37.74179992,0,6.801187764,0.1597737786,1.944231573,7.000557293,0.1870529517,7.397710323,18,142,0.8,1.114583333,1,3,0,3,0.09385841911,0.08196666195,0.0401270017
-122.1719143,37.74957793,0,8.098884689,0.1927234447,4.568441592,9.2203566,0.06295870648,7.485166073,13,66,1,1.166666667,1,3,0,3,0.369664535,1.165154713,0.06565445498
-122.1719113,37.73886701,4.999999888,8.484208321,0.266745739,7.414228214,12.90083754,0.364116531,8.75327158,16,69,0.7466666667,1.114583333,0.9702983725,3,0,3,1.284814617,3.320107962,0.1301403433
-122.171908,37.75235435,4.785714338,6.027067729,0.163493683,11.20864221,7.314618333,0.2621403665,8.377727032,12,41,1.142857143,1.174696271,1,3,0,3,2.304676452,1.450030039,0.1328204807
-122.1719069,37.75173539,3.50000003,8.438372224,0.2505848325,9.993832526,9.178640973,0.3600903052,7.994466066,13,52,1.31884058,1.275862069,1,3,0,3,1.635480331,0.7397315176,0.1240009772
-122.1718936,37.74750538,3.000000026,8.105134469,0.2753446841,7.172881548,9.745147498,0.390097491,7.973888397,14,53,1,1.083333333,1,3,0,3,0.821393392,1.267461854,0.1519259891
-122.1718724,37.76158848,5.624561577,9.599186622,0.29025079,21.0793389,11.97443698,0.2791095125,12.59617138,25,62,1,1.088235294,1.096153846,3,0,3,1.830832841,0.8334292352,0.1186422257
-122.1718707,37.76676296,2.465753446,6.771296422,0.3992543737,2.671079105,7.638309932,0.455069308,5.967555046,15,83,0.9411764706,1.038961039,1,3,0,3,0.4443799286,0.7010782103,0.06903859475
-122.1718705,37.76919526,8.999999613,7.698046618,0.4079274883,23.49084521,10.64267489,0.5577399325,0,29,703,0.9411764706,1.088235294,0.9705882353,2,0,3,0.6857702077,0.21601205,0.03762265672
-122.1718652,37.75353899,0,7.83053458,0.140956422,2.440675283,8.076203058,0.3521950722,8.107644081,13,49,1.31884058,1.275862069,1.016129032,3,0,3,0.613776594,1.428581616,0.09839021758
-122.171864,37.74824958,0.7931034859,4.845539917,0.1260524499,2.878025653,6.03564144,0.1891747668,6.240210533,13,68,0.8070175439,0.975,1,3,0,3,0.6791283228,0.8580537685,0.08342708784
-122.1718635,37.75013029,1.76623385,8.17557676,0.2498211145,3.132160318,8.158275062,0.2458680058,5.823510408,12,63,0.7931034483,1.166666667,1,3,0,3,0.8569137824,0.5989992589,0.09321753342
-122.1718528,37.75861164,1.000000047,8.788723256,0.02979599954,2.672418468,8.543188569,-0.01391653117,6.507721424,13,60,1.111111111,1.155844156,1.045540797,3,0,3,0.9245335365,1.456048674,0.1196044137
