,Lon,Lat,NO_Med,NO2_Med,BC_Med,NO_Mean,NO2_Mean,BC_Mean,Speed_Med,Unique_Days,Unique_1Hz,AdjFac_NO,AdjFac_NO2,AdjFac_BC,Road_Type,Index_Hwy,Index_Domain,NO_SE,NO2_SE,BC_SE,h3id_7,h3id_8,h3id_9,h3id_10,h3id_11
1770,-122.1850415,37.75656545,1.119403038,7.8574359110000005,0.2563574804,4.144802367,10.41665422,0.446152403,5.818366051,15,88,1.0,1.0,1.0,3,0,3,0.6205867701,1.47263461,0.06384194393999999,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e51ffff,8b283098e51cfff
1771,-122.18503899999999,37.75189522,3.200000152,5.888999939,0.45511949310000005,9.449452617,7.963838852,0.4846210396,4.624855042,15,145,0.8928571429000001,1.0,1.0,3,0,3,0.9188015552,0.2314879633,0.07818147761,87283098effffff,88283098edfffff,89283098ecbffff,8a283098eca7fff,8b283098eca2fff
1772,-122.18503229999999,37.75793823,3.29545452,9.189505096,0.44171139049999997,7.342354512000001,10.17130405,0.4958391992,3.5239441389999997,16,160,0.9069767442,1.0,0.8676470587999999,3,0,3,0.5076150375,0.41093996039999997,0.08295835042000001,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e437fff,8b283098e435fff
1773,-122.18503059999999,37.72781199,83.17857129,43.95579956,3.009594307,99.66079586,44.26444236,3.3674667780000003,23.77762032,70,138,1.0,1.073684211,1.0,3,1,3,7.218735118,2.933718715,0.24658509480000002,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8dfff
1774,-122.185018,37.73348559,5.172413838,8.75549984,0.2593071219,6.707260724,10.54139132,0.40084471130000005,6.38682723,18,180,0.8666666667,0.9638554217,0.9620253165,3,0,3,0.5803336908,0.23633063010000002,0.07159286179999999,872830981ffffff,8828309815fffff,89283098153ffff,8a283098152ffff,8b283098152afff
1775,-122.1850053,37.73099858,4.162826581,10.45543825,0.2911756022,5.298213603,11.34988046,0.3867164477,9.458060265,18,63,0.8620689655,1.0,0.9393459916,3,0,3,0.8698877656999999,0.8136721603,0.15408745599999998,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981c8ffff,8b2830981c88fff
1776,-122.1850024,37.7386555,2.500000119,6.254356975,0.4398629315,8.178781143,11.44130323,0.38858150950000003,7.7012324329999995,16,106,0.9102564103,1.0,1.0,3,0,3,1.069754881,2.238324017,0.08122151513999999,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814e7fff,8b28309814e0fff
1777,-122.18499979999999,37.72858954,11.1571428,14.71865972,0.6231272032,12.24492088,14.23791988,0.5811701815,8.472899437,19,100,0.8643678161,1.0,0.8936170213,3,0,3,1.114623433,1.2552664040000001,0.1037082713,872830981ffffff,882830981dfffff,892830981c3ffff,8a2830981c17fff,8b2830981c16fff
1778,-122.18499979999999,37.75455255,0.29411766100000003,7.186060798,0.30018019079999997,2.918743839,9.395492021,0.3440340573,6.45884943,15,78,0.9285714286,1.0,0.9433962264,3,0,3,0.9060861557,1.38886066,0.059947518660000004,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e527fff,8b283098e526fff
1779,-122.18498999999998,37.74846757,7.142857482,10.33432091,0.3434757126,9.779611634,10.98585384,0.4060852739,8.00475502,21,122,1.0,1.012345679,0.9464285714,3,0,3,0.7981735219,0.9817628442,0.08937156934,872830983ffffff,88283098edfffff,89283098edbffff,8a283098eda7fff,8b283098eda2fff
1780,-122.1849851,37.75324374,5.824534159,4.54399991,0.3375378864,11.90786863,8.779835955,0.40938501270000005,2.893749833,17,178,1.0,1.0,0.9583333333,3,0,3,0.7487141348999999,0.36731860369999997,0.04799781506,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec87fff,8b283098ec83fff
1781,-122.18497260000001,37.73193772,4.761904655,8.624803041,0.4685188906,6.184811156,9.23553311,0.540036334,8.241398811,17,85,0.9523809524,1.0,1.06097561,3,0,3,0.9043529753,0.551322615,0.10513159050000001,872830981ffffff,882830981dfffff,89283098153ffff,8a2830981527fff,8b2830981525fff
1782,-122.1849709,37.73507737,1.904761995,7.663333151000001,0.2709191868,5.2393873,8.809005335,0.39093864159999997,6.1604716779999995,20,186,0.9523809524,1.0,1.0,3,0,3,0.3897876198,0.2637619256,0.06096044533,872830981ffffff,8828309815fffff,89283098143ffff,8a2830981427fff,8b2830981425fff
1783,-122.18496850000001,37.73604392,2.400000021,5.071000099,0.6633855636,8.654141382,6.956027012000001,0.6691945952,3.95093298,16,373,1.0,1.0,1.0,3,0,3,0.3124788822,0.3424166493,0.05241421907,872830981ffffff,8828309815fffff,89283098143ffff,8a2830981427fff,8b283098142efff
1784,-122.1849606,37.75818843,6.857142917000001,7.381562372,0.3305031988,29.36807402,11.13770111,0.4651202252,5.53542161,33,213,1.0,0.9583333333,0.8275862069,3,0,3,1.440213949,0.5134792857,0.03561260748,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e437fff,8b283098e431fff
1785,-122.18493740000001,37.72898696,8.206666553,12.55787551,0.3241593902,8.693502002999999,13.06618477,0.36224415270000004,6.250499487000001,20,136,0.8643678161,1.0,0.8648648648999999,3,0,3,0.597744729,0.670192493,0.058688274070000004,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981ca7fff,8b2830981ca5fff
1786,-122.1849311,37.7596525,2.9629628969999997,6.948824859,0.3178275979,4.452666764,8.326976633,0.36313792159999997,7.927588224,12,49,0.8571428570999999,1.025641026,1.088235294,3,0,3,0.8086020362,0.6408665835,0.1486503595,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e41ffff,8b283098e41cfff
1787,-122.1849172,37.75139838,4.736842146,11.99427117,0.41705462670000004,9.041022966,12.23456865,0.3670715545,3.7914552689999996,17,237,1.0,1.105263158,1.018018018,3,0,3,0.43005411200000004,0.4182594028,0.08164763098,87283098effffff,88283098edfffff,89283098ecbffff,8a283098eca7fff,8b283098eca6fff
1788,-122.18491029999998,37.73763055,1.0000000470000001,5.807482219,0.32912865690000004,2.946905084,8.362733705,0.3136564988,6.204199313999999,17,185,0.8955223881000001,0.8633093525,0.8563652327,3,0,3,0.3476030692,0.06940927492,0.09443279791,872830981ffffff,8828309815fffff,89283098143ffff,8a283098140ffff,8b283098140afff
1789,-122.1849081,37.75173202,2.526315811,5.068915102,0.4011047657,5.53533212,8.578850951,0.5003665379,3.595966339,17,137,1.0,1.105263158,1.0,3,0,3,0.3844436068,0.4280059975,0.09030585320000001,87283098effffff,88283098edfffff,89283098ecbffff,8a283098eca7fff,8b283098eca2fff
1790,-122.1849043,37.73894189,2.500000119,5.678999901,0.2700905032,14.86000547,10.19283966,0.2973179523,5.494266033,18,163,1.0,1.0,1.0,3,0,3,0.4479418857,0.1567522889,0.041226016830000003,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814e7fff,8b28309814e3fff
1791,-122.18489199999999,37.76061505,4.444444656,13.92428562,0.2500778836,10.40370108,17.37608778,0.3250130934,0.0,28,695,1.111111111,1.0471698109999998,0.8431372548999999,2,0,3,0.1749981627,2.03078731,0.008016986896,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e41ffff,8b283098e41bfff
1792,-122.1848843,37.73040349,4.761904655,9.255320163,0.40263399689999996,6.793425191,10.6916552,0.4203122267,7.0761826039999995,18,88,0.8620689655,1.0,0.8936170213,3,0,3,0.8589231265,0.8445393795999999,0.1039646254,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981caffff,8b2830981caafff
1793,-122.18488400000001,37.734066,30.12170083,13.0340004,0.9693743587,64.53145492,17.24355621,1.090687094,13.66364288,29,64,0.8666666667,0.8829787234,0.9350775194,2,0,3,9.207359239,1.4154256980000002,0.1950605322,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b283098150cfff
1794,-122.1848803,37.73256226,3.646666808,9.44587986,0.08327650021,6.217874537999999,13.77872848,0.17193875420000002,6.51286602,18,112,0.8823529412000001,1.1714285709999999,1.045454545,3,0,3,0.9017980038,3.06174122,0.2123826254,872830981ffffff,8828309815fffff,89283098153ffff,8a2830981527fff,8b2830981521fff
1795,-122.1848803,37.74034624,4.24999993,6.6417859120000005,0.4256413975,9.966049958,10.58871078,0.5840690123,10.85477638,21,139,0.9102564103,1.0,1.0,3,0,3,0.8707842838,1.248829586,0.07234019087,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814cffff,8b28309814cefff
1796,-122.18487900000001,37.72734469,98.99999946,43.86673226,2.427383097,119.6908648,45.549277000000004,3.2300801,23.047109600000002,70,144,0.9836065573999999,1.038931091,1.063829787,1,1,3,11.56732246,2.122055247,0.18502452649999998,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981daffff,8b2830981d8cfff
1797,-122.18485770000001,37.75166638,3.9661017289999996,8.565703183,0.3663227496,7.936802865,13.16132399,0.42869905399999997,3.87891078,18,190,1.034482759,1.153846154,1.018018018,3,0,3,0.4737085639,1.985170418,0.06681726954,87283098effffff,88283098edfffff,89283098ecbffff,8a283098eca7fff,8b283098eca2fff
1798,-122.1848537,37.73438461,0.0,5.432878841,0.36732032740000004,4.279947129,6.851588307,0.32150082469999997,0.05658888444,27,799,0.9523809524,0.8712121212,0.9620253165,3,0,3,0.2990988897,0.1588108945,0.03849030854,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b2830981508fff
1799,-122.18484699999999,37.73988419,3.1208792689999996,8.382074364,0.5252116395,6.517070249,11.30324935,0.4671386225,7.0427439210000005,15,116,1.0,1.0,1.0,3,0,3,0.9179047698,1.7252349999999999,0.07242479802,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814c7fff,8b28309814c1fff
1800,-122.18484240000001,37.75813212,13.12000062,12.10833278,0.45699168479999996,35.08335903,17.09246006,0.8024648787,9.11081028,32,198,1.0,1.0,1.058823529,2,0,3,2.527595821,1.648626155,0.06894994606,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e437fff,8b283098e435fff
1801,-122.1848389,37.75577764,1.8921303180000002,7.383930536,0.29279049760000003,17.1560228,10.96628359,0.3663396086,5.795216322000001,15,89,1.059701493,1.12,1.010638298,3,0,3,1.274996748,0.954630696,0.07377070278,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e507fff,8b283098e506fff
1802,-122.18483859999999,37.74346049,6.190476052,11.63369507,0.4087362568,26.88959788,14.13187985,0.44743362329999997,7.379704952000001,26,161,0.9069767442,1.0,1.0,3,0,3,0.8748574290000001,0.4837526535,0.05924040657000001,872830983ffffff,882830983bfffff,892830983b7ffff,8a2830983b47fff,8b2830983b43fff
1803,-122.1848368,37.72758971,84.93333161,44.53933192,2.6877175039999996,97.57097315,44.11773166,3.131379885,24.47469234,71,144,1.0,1.073684211,0.97597254,1,1,3,7.385360376,3.144137422,0.23672045809999998,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8cfff
1804,-122.1848332,37.7368658,5.880000181000001,8.881999968999999,0.41275249700000005,18.71852747,10.52136849,0.5689927434000001,10.20143223,22,166,1.0,1.0,1.0,2,0,3,0.8385598406,0.8510963045000001,0.06961332166,872830981ffffff,8828309815fffff,89283098143ffff,8a2830981407fff,8b2830981401fff
1805,-122.184824,37.75263367,2.2666666859999998,6.771583318999999,0.34461456380000005,21.21878166,12.2479251,0.37414304740000004,6.584888457999999,15,110,1.0,1.12,1.0,3,0,3,0.7969760133,2.299159755,0.0712867171,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec87fff,8b283098ec80fff
1806,-122.1848104,37.75727867,1.764705898,7.9096264629999995,0.2843945752,4.040663594,9.695686745,0.33602999780000004,6.821532726,16,80,1.0,1.0,0.9157894737000001,3,0,3,0.6357555692,0.9252796952,0.07175071204,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e51ffff,8b283098e51bfff
1807,-122.1848085,37.72837534,8.684210478999999,12.60978966,0.6460101891,10.45613187,12.77057271,0.7956773903000001,6.008710384,19,83,0.7894736842,0.8928571429000001,0.9166666667,3,0,3,1.025384442,2.009300977,0.08373292311000001,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8bfff
1808,-122.1848071,37.74823953,6.914634177999999,10.29641542,0.3241282468,9.55473779,11.09987696,0.3460218282,8.030477047,21,209,1.0,1.0,0.9388033764,3,0,3,0.7215469570999999,1.123217718,0.07280121562000001,872830983ffffff,88283098edfffff,89283098edbffff,8a283098eda7fff,8b283098eda6fff
1809,-122.18480320000002,37.74971997,23.01088986,26.39077273,0.6894113206999999,34.95391511,25.58619211,0.8209331584,1.03146106,32,574,1.034482759,1.234482759,1.0,3,0,3,0.7036595021,0.3561693079,0.07568671394,87283098effffff,88283098edfffff,89283098edbffff,8a283098ed87fff,8b283098ed83fff
1810,-122.1848028,37.72836902,8.666666473,12.68038822,0.35098457340000005,13.28425978,13.0984433,0.5753870683,4.923233032,18,140,0.8666666667,1.0,0.9166666667,3,0,3,0.7141646898999999,0.9904157286,0.07149528766,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8bfff
1811,-122.184802,37.76082963,8.906153733,9.667669311000001,0.4121236259,26.45959215,13.58040867,0.5114298790999999,14.589642999999999,15,30,1.0,1.0,0.8431372548999999,3,0,3,7.83597207,2.193182367,0.2046216784,87283098effffff,88283098e5fffff,89283098e4fffff,8a283098e4f7fff,8b283098e4f4fff
1812,-122.1848014,37.73427335,32.29032241,14.83481837,0.6719869423,62.69276104,20.11615695,1.090361707,13.19549847,41,153,1.0,1.0,1.0,3,0,3,4.023296578,1.8082124659999999,0.10783981869999999,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b283098150efff
1813,-122.18479950000001,37.75341416,4.823529641,9.736534736,0.3008373695,8.791362952,12.22603991,0.34306023939999997,5.998421669,17,126,0.9069767442,1.0,0.9433962264,3,0,3,1.14283669,0.8512926598999999,0.06503141083,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec9ffff,8b283098ec9cfff
1814,-122.18478119999999,37.74871004,5.894737023999999,6.058908982999999,0.2925393352,8.3461148,9.762933197999999,0.3193579739,7.305110455,15,92,1.0,1.0259740259999999,1.0,3,0,3,1.4053070730000001,0.1631438191,0.07690871766,872830983ffffff,88283098edfffff,89283098edbffff,8a283098eda7fff,8b283098eda2fff
1815,-122.18477879999999,37.72976647,5.186206942,9.470019894,0.40102586549999997,6.566873521000001,11.44061308,0.4489902715,8.933326721,19,70,0.8666666667,0.9819277108,0.9620253165,3,0,3,0.9120393834999999,2.209060219,0.1055700857,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981caffff,8b2830981caefff
1816,-122.1847775,37.75673617,1.086580138,7.020999788999999,0.1305648616,2.7660555089999996,9.002395544,0.1627476634,7.796404839,15,61,1.0,1.0,0.9311090226000001,3,0,3,0.9451182637000001,0.7558610542,0.0921573495,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e51ffff,8b283098e51cfff
1817,-122.18477390000001,37.75303195,5.5970148,5.263000021,0.3588811023,7.04195917,9.997990022,0.4546251751,6.38939929,11,97,1.119402985,1.0,0.9464285714,3,0,3,1.287623376,2.534677235,0.061209792070000005,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec87fff,8b283098ec82fff
1818,-122.1847529,37.73365529,4.749373401000001,8.279000282,0.18978469760000002,7.280110712999999,9.550819894,0.22011518989999998,6.56688261,18,162,0.8888888889,1.0,0.9620253165,3,0,3,0.48524841469999996,0.3065318352,0.09851773522,872830981ffffff,8828309815fffff,89283098153ffff,8a2830981507fff,8b2830981501fff
1819,-122.1847503,37.73883719,2.66666669,5.723999977,0.3650832373,5.873896662000001,9.877750506,0.3492896557,4.722599745,18,178,0.9102564103,1.0,1.0,3,0,3,0.7940325912,0.4237528606,0.05209446276000001,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814e7fff,8b28309814e0fff
1820,-122.1847423,37.73520389,2.186666771,7.013000011,0.37636819479999994,4.829873917,9.106475513,0.4004777117,5.005543947,19,244,1.0,1.0,1.0,3,0,3,0.289599347,0.2309998379,0.058981825370000004,872830981ffffff,8828309815fffff,89283098143ffff,8a2830981427fff,8b2830981424fff
1821,-122.1847357,37.75472322,1.813953575,6.428999901,0.37650913340000003,2.659653617,8.204774782000001,0.35804121409999995,7.7835435870000005,15,71,1.0,1.0,0.9157894737000001,3,0,3,0.5985603582,0.9243349737000001,0.05311223636,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e537fff,8b283098e535fff
1822,-122.18472369999999,37.73115052,3.777777957,10.11001119,0.46916107409999996,4.878891386,11.48674476,0.45909530299999995,8.935898781,18,68,0.8643678161,1.0,0.9393459916,3,0,3,0.8861741479,0.7255546775,0.08243686936000001,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981c8ffff,8b2830981c88fff
1823,-122.1847112,37.73277148,2.6190476019999998,8.388999939,-0.06084862271000001,4.011564471,10.33487131,0.08603062342000001,7.433721542000001,18,89,0.8888888889,1.0,1.045454545,3,0,3,0.41998715979999995,0.6765484045,0.1406098456,872830981ffffff,8828309815fffff,89283098153ffff,8a2830981527fff,8b2830981523fff
1824,-122.184697,37.75835966,5.88235281,6.915812542,0.08830304606,8.844052246,8.669152167,0.13322508630000002,4.156710625,13,142,0.8070175439,0.975,0.8431372548999999,3,0,3,0.7786569163,0.6878339823,0.03945508593,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e437fff,8b283098e431fff
1825,-122.1846834,37.72712341,92.44018907,42.49234243,1.957823459,113.34265690000001,46.41445037,3.304723679,22.49150848,70,139,1.0,1.038931091,1.076557751,1,1,3,8.900513486,1.851813036,0.2691436309,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981daffff,8b2830981daafff
1826,-122.18467379999998,37.73874291,2.000000095,5.61454108,0.2652592701,2.9939948469999997,8.518188265,0.2616375332,5.679466248,18,117,0.8490566037999999,0.9482758620999999,0.8936170213,3,0,3,0.5174191623,0.5488927043999999,0.0671512738,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814e7fff,8b28309814e0fff
1827,-122.1846682,37.74331734,11.43749977,12.09590927,0.4489681007,22.41437071,13.09704783,0.4950215569,5.671749592,25,110,1.0,1.0,1.0,3,0,3,1.4612556380000001,1.096003804,0.1018857587,872830983ffffff,882830983bfffff,892830983b7ffff,8a2830983b47fff,8b2830983b43fff
1828,-122.18466509999999,37.75982139,2.656309528,6.616350013,0.09796617968,2.958331551,8.598804827,0.2734902711,8.148798943,12,57,1.0,1.071379071,0.9589892295,3,0,3,1.262105102,1.0076466999999998,0.09195767557,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e41ffff,8b283098e41efff
1829,-122.1846585,37.73781249,1.600000076,7.23849988,0.2923632735,7.574821752999999,11.06952635,0.2703548812,6.934710503,17,111,0.8928571429000001,1.0,0.8936170213,3,0,3,0.8610820617,1.5514543180000002,0.08689963179,872830981ffffff,8828309815fffff,89283098143ffff,8a283098140ffff,8b283098140afff
1830,-122.18465819999999,37.729141600000005,6.176470779,11.8621248,0.24649327219999997,7.321962609,12.95840408,0.3816664058,5.72833848,20,168,0.8666666667,1.0,0.9333333333,3,0,3,0.4869477187,0.6990981745999999,0.05378326112000001,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981ca7fff,8b2830981ca1fff
1831,-122.184656,37.75144961,4.157894708,5.957307816,0.31170958719999997,6.876690322000001,9.597840345,0.40502560950000005,5.507127285,19,185,0.8928571429000001,1.0909090909999999,1.0212765959999999,3,0,3,0.5912100932,0.5186206315999999,0.04980784812,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ecb7fff,8b283098ecb5fff
1832,-122.18464979999999,37.73303742,5.100000044,8.967000008,0.03460352575,7.172310502999999,11.03805516,0.1373956633,7.665221691,18,94,0.8888888889,1.0,1.045454545,3,0,3,0.9603232056000001,0.6859582670000001,0.1249768174,872830981ffffff,8828309815fffff,89283098153ffff,8a2830981507fff,8b2830981505fff
1833,-122.184649,37.74014778,3.157894887,8.647999763,0.3944346996,9.13908403,11.37257272,0.4645531578,10.12426567,21,107,1.0,1.0,1.0,3,0,3,1.33067434,2.0946242059999998,0.08843948402999999,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814c7fff,8b28309814c1fff
1834,-122.184643,37.72736743,88.79563631,45.54265720000001,2.5743174030000002,100.2513697,45.00460409,3.184286738,24.04513073,71,137,1.0,1.077966102,1.0,1,1,3,9.699765668,2.8281527360000003,0.24680181210000002,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8cfff
1835,-122.18463510000001,37.73190217,4.444444345,8.958000183,0.3945748739,5.289081953,9.498169011,0.5108116128,7.999610424,17,102,0.9206349206000001,1.0,1.045454545,3,0,3,0.6294031066,0.5326375126,0.1181614374,872830981ffffff,882830981dfffff,89283098153ffff,8a2830981527fff,8b2830981524fff
1836,-122.18462779999999,37.76078562,11.75535489,13.28484393,0.2891223332,35.69542644,16.83678142,0.6781762123,13.99803257,28,89,0.9102564103,1.0471698109999998,1.0425531909999999,2,0,3,2.898721839,1.5592101369999998,0.1496774151,87283098effffff,88283098e5fffff,89283098e4fffff,8a283098e4f7fff,8b283098e4f4fff
1837,-122.1846255,37.73424191,23.21951346,12.23099995,0.7594812696,42.18417991,16.78352375,1.031910866,13.44757652,24,64,0.84,0.9222797926999999,0.9166666667,2,0,3,4.248234888,0.8062912882,0.2218913779,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b283098150efff
1838,-122.1846243,37.74801141,2.052631676,10.19397906,0.2703691125,3.42935267,10.64271716,0.27655246969999997,0.07716666162000001,21,505,1.026315789,1.114583333,1.0,3,0,3,0.38507381409999997,0.1769222789,0.0311750592,872830983ffffff,882830983bfffff,89283098edbffff,8a2830983a5ffff,8b283098eda6fff
1839,-122.1846149,37.75186943,1.7647059319999998,5.553837616,0.3962094858,4.947463464,10.88234645,0.5020831663,7.0478882789999995,19,99,1.0,1.09375,1.010416667,3,0,3,0.7461602867,1.303804486,0.1090690585,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ecb7fff,8b283098ecb1fff
1840,-122.1846134,37.73457561,8.837993925,10.679627900000002,0.34824796350000004,20.5173205,12.58605916,0.6746342853,7.307682753,31,144,1.0,1.0,1.0,3,0,3,1.6948060759999999,1.636986619,0.08490693544,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b283098150afff
1841,-122.18460549999999,37.72814868,9.257142458999999,12.44573823,0.42984685659999994,10.83629791,12.45264482,0.4289440634,6.178477287000001,18,183,0.8666666667,0.8829787234,0.9166666667,3,0,3,0.6998825181999999,1.138163262,0.06564142013999999,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d88fff
1842,-122.18460490000001,37.74326383,14.99999966,13.05825197,0.5785499434,32.60208346,15.07163573,0.7458534106999999,8.622088432,23,109,1.0,0.8616272575,0.9433962264,3,0,3,0.845640285,0.7869289684999999,0.13354996,872830983ffffff,882830983bfffff,892830983b7ffff,8a2830983b47fff,8b2830983b40fff
1843,-122.1846034,37.73055619,7.561644195,9.428999901000001,1.023529548,7.076082942999999,10.61315523,0.8411968156,0.0,18,322,0.4726027397,1.0,0.8404907975,3,0,3,0.206747176,0.4591335197,0.02709823311,872830981ffffff,882830981dfffff,892830981cbffff,8a2830981c87fff,8b2830981c81fff
1844,-122.1846003,37.75279934,3.3582089839999996,5.4085832929999995,0.416283226,13.54667484,9.665787246,0.430494256,2.803722024,15,181,1.119402985,1.0,0.9433962264,3,0,3,0.7703168182,0.7951937361,0.055484344139999996,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec87fff,8b283098ec82fff
1845,-122.18459779999999,37.74006849,3.333333492,6.223437562999999,0.34689809159999996,8.019356954,10.50552831,0.4275900914,3.8943440910000002,21,190,1.0,1.0,1.0,3,0,3,0.6720486896,0.9345852952,0.05657374272000001,872830981ffffff,8828309815fffff,8928309814fffff,8a28309814c7fff,8b28309814c0fff
1846,-122.18459650000001,37.74797676,6.200000191,8.277386716,0.26144466899999996,7.700693469,10.25497194,0.12145792789999998,5.669177294,22,123,1.0,1.0909090909999999,0.9433962264,3,0,3,0.5520001335,1.1732445870000001,0.06086794496,872830983ffffff,882830983bfffff,89283098edbffff,8a2830983a5ffff,8b2830983a5bfff
1847,-122.18458829999999,37.73330335,4.736842146,11.72799969,0.3491418294,8.629623121,13.31977164,0.3062117791,7.5134606360000005,18,113,0.8666666667,1.0,1.041666667,3,0,3,1.152327622,1.893629975,0.06049339787000001,872830981ffffff,8828309815fffff,89283098153ffff,8a2830981507fff,8b2830981505fff
1848,-122.1845747,37.7559482,2.000000095,7.249947656,0.28359806670000004,8.579480752,10.22697996,0.5481440052000001,5.7926440239999994,15,85,1.119402985,1.12,1.0,3,0,3,0.8432860806,0.8554297239,0.12118789529999999,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e507fff,8b283098e515fff
1849,-122.18456370000001,37.73446576,30.87500015,14.58823972,0.7384597309,66.69454332,19.38310578,1.23226025,13.20064354,41,138,1.0,1.007142857,1.0,2,0,3,3.69694582,1.536263945,0.09525886154999999,872830981ffffff,8828309815fffff,89283098153ffff,8a283098150ffff,8b283098150afff
1850,-122.18454990000001,37.75799355,15.71428504,14.37822916,0.43652463810000003,31.62612342,17.3585164,0.5937907229,9.599532127,32,178,1.0,1.025641026,1.0,2,0,3,2.9617699330000002,2.755171163,0.1394928145,87283098effffff,88283098e5fffff,89283098e43ffff,8a283098e437fff,8b283098e430fff
1851,-122.18454609999999,37.75744911,2.000000095,8.305916547999999,0.36341476799999994,6.3048674060000005,10.949346,0.40881774320000003,5.697471857000001,16,98,1.0,1.0,0.9464285714,2,0,3,0.7612850143000001,0.5260494557000001,0.05077556868,87283098effffff,88283098e5fffff,89283098e53ffff,8a283098e51ffff,8b283098e51afff
1852,-122.184545,37.73679002,5.0746267519999995,8.040805535,0.2610271894,16.61732385,10.08948093,0.2704930394,8.236254692000001,22,127,0.8928571429000001,0.9324324324,0.9620253165,3,0,3,0.9470738254000001,1.1591422679999999,0.06915882219,872830981ffffff,8828309815fffff,89283098143ffff,8a2830981407fff,8b2830981401fff
1853,-122.18453740000001,37.76099989,14.24601324,7.762051118,0.4162198227,25.85695416,12.57851942,0.7493461120999999,15.69055462,12,25,1.0,1.025641026,1.213400901,3,0,3,7.152393442,3.047915162,0.4195676232,87283098effffff,88283098e5fffff,89283098e4fffff,8a283098e4f7fff,8b283098e4f4fff
1854,-122.1845365,37.75358599,3.529411795,9.697745631,0.4091614932,5.737747335,11.54332902,0.4519718642,7.788688183,17,89,0.9069767442,1.0,0.9433962264,3,0,3,0.6640804202,1.948159397,0.10131267699999999,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec9ffff,8b283098ec9cfff
1855,-122.1845337,37.75277501,3.8636365169999998,6.704604187999999,0.09791680469000001,19.03764621,10.01459455,0.17085692579999998,6.8729772570000005,15,74,0.9464285714,1.138147567,0.9464285714,3,0,3,1.050890615,1.8452428369999998,0.08988943771999999,87283098effffff,88283098edfffff,89283098ecbffff,8a283098ec87fff,8b283098ec82fff
1856,-122.18452990000002,37.72853076,6.158333357,10.95899963,0.3954206139,8.469871044,11.71668727,0.5255423369,5.9058218,19,104,0.8823529412000001,1.0,0.9166666667,3,0,3,1.039978494,0.8575114059000001,0.1188967584,872830981ffffff,882830981dfffff,892830981dbffff,8a2830981d8ffff,8b2830981d8bfff
