,h3id_9,no_med,no2_med,bc_med,city,polygon,__index_level_0__
178,892830981dbffff,81.90032011,41.61332296,1.957823459,2,"POLYGON((37.725616117979214 -122.18241859244739, 37.727298401065866 -122.18134232814457, 37.72880737263209 -122.18259984215801, 37.72863403776304 -122.18493362019284, 37.72695175419462 -122.1860098156674, 37.72544280597672 -122.18475230193803))",41
179,89283098223ffff,2.320320431,6.236475037999999,0.22994419929999999,2,"POLYGON((37.7423129321495 -122.15172090739595, 37.74399493823179 -122.15064376420929, 37.74550411986882 -122.15190128028696, 37.74533127208775 -122.1542359393684, 37.74364926547861 -122.15531301376538, 37.74214010717709 -122.15405549787323))",42
180,89283098227ffff,2.422084738,7.372702843,0.25007421550000003,2,"POLYGON((37.74364926547861 -122.15531301376538, 37.74533127208775 -122.1542359393684, 37.746840377268164 -122.15549349499145, 37.74666745250427 -122.157828124817, 37.74498544537386 -122.1589051304154, 37.74347636352831 -122.15764757498941))",43
181,8928309822bffff,4.126705683500001,7.1081328605000005,0.3954051263,2,"POLYGON((37.74416770902932 -122.14830907589041, 37.74584968426581 -122.14723183504101, 37.74735888923691 -122.14848935129328, 37.747186095637154 -122.15082410822299, 37.74550411986882 -122.15190128028696, 37.74399493823179 -122.15064376420929))",44
182,8928309822fffff,0.5925926207,5.666558066,0.2782350257,2,"POLYGON((37.74550411986882 -122.15190128028696, 37.747186095637154 -122.15082410822299, 37.74869522415101 -122.15208166403217, 37.748522353562784 -122.15441639172182, 37.746840377268164 -122.15549349499145, 37.74533127208775 -122.1542359393684))",45
183,89283098237ffff,4.591747208,7.809666673,0.24604580210000002,2,"POLYGON((37.740458070262484 -122.15513254339899, 37.74214010717709 -122.15405549787323, 37.74364926547861 -122.15531301376538, 37.74347636352831 -122.15764757498941, 37.74179432609188 -122.15872455172115, 37.740285191127285 -122.1574670360255))",46
184,89283098303ffff,2.696969772,6.747749858500001,0.18959305365,2,"POLYGON((37.745802172998175 -122.1695006380939, 37.747484211966686 -122.1684238677974, 37.74899306441525 -122.16968154176678, 37.748819854560665 -122.17201598579256, 37.74713781509261 -122.1730926872596, 37.745628985978385 -122.17183501353296))",47
185,89283098307ffff,4.800000042,8.371635325,0.287246355,2,"POLYGON((37.74713781509261 -122.1730926872596, 37.748819854560665 -122.17201598579256, 37.7503286305339 -122.17327369925705, 37.75015534370505 -122.17560811393697, 37.74847330374302 -122.1766847465657, 37.74696455110348 -122.17542703335548))",48
186,8928309830bffff,2.000000095,6.393884658999999,0.11317285980000001,2,"POLYGON((37.7476573448463 -122.16608939444426, 37.74933935300255 -122.16501252646967, 37.75084822878404 -122.16627020067075, 37.75067507307606 -122.16860474261735, 37.74899306441525 -122.16968154176678, 37.747484211966686 -122.1684238677974))",49
187,8928309830fffff,2.727272751,7.1824106175,0.17654953429999998,2,"POLYGON((37.74899306441525 -122.16968154176678, 37.75067507307606 -122.16860474261735, 37.75218387238157 -122.16986245632515, 37.7520106396937 -122.17219696894168, 37.7503286305339 -122.17327369925705, 37.748819854560665 -122.17201598579256))",50
188,89283098313ffff,8.944444151,9.689298952,0.3705434041,2,"POLYGON((37.74261119814694 -122.1693197453056, 37.74429326741411 -122.16824300386052, 37.745802172998175 -122.1695006380939, 37.745628985978385 -122.17183501353296, 37.74394691621111 -122.17291168615317, 37.742438033963445 -122.17165405216187))",51
189,89283098317ffff,4.423835094999999,7.862060061000001,0.36068258035,2,"POLYGON((37.74394691621111 -122.17291168615317, 37.745628985978385 -122.17183501353296, 37.74713781509261 -122.1730926872596, 37.74696455110348 -122.17542703335548, 37.745282480841674 -122.17650363714193, 37.743773675063224 -122.17524596366894))",52
190,8928309831bffff,3.4577922709999998,7.0603105215,0.23420787755,2,"POLYGON((37.74446637746386 -122.1659085990968, 37.74614841592724 -122.1648317599797, 37.7476573448463 -122.16608939444426, 37.747484211966686 -122.1684238677974, 37.745802172998175 -122.1695006380939, 37.74429326741411 -122.16824300386052))",53
191,89283098323ffff,5.4040073865,8.4449999135,0.29329692905,2,"POLYGON((37.75166404319811 -122.17686586688691, 37.75334605285134 -122.17578920541446, 37.75485469919035 -122.17704699810662, 37.75468131254488 -122.17938145200749, 37.752999302403815 -122.18045804462821, 37.75149067939577 -122.17920025220245))",54
192,89283098327ffff,2.736842235,6.90899992,0.2575635882,2,"POLYGON((37.752999302403815 -122.18045804462821, 37.75468131254488 -122.17938145200749, 37.756189882393414 -122.1806392841773, 37.75601641877025 -122.18297370869254, 37.754334408146896 -122.18405023245266, 37.75282586162871 -122.18279240056077))",55
193,8928309832bffff,2.666666793,7.230930206,0.2018618396,2,"POLYGON((37.753519362518375 -122.17345472214649, 37.75520134136083 -122.1723779629813, 37.75671001102942 -122.17363575592891, 37.75653667852569 -122.17597030778889, 37.75485469919035 -122.17704699810662, 37.75334605285134 -122.17578920541446))",56
194,8928309832fffff,5.628682356,9.9501358065,0.27854875465,2,"POLYGON((37.75485469919035 -122.17704699810662, 37.75653667852569 -122.17597030778889, 37.75804527170311 -122.17722814022575, 37.75787186221602 -122.17956266271592, 37.756189882393414 -122.1806392841773, 37.75468131254488 -122.17938145200749))",57
195,89283098333ffff,2.728049508,4.6080937875,0.21600867375,2,"POLYGON((37.74847330374302 -122.1766847465657, 37.75015534370505 -122.17560811393697, 37.75166404319811 -122.17686586688691, 37.75149067939577 -122.17920025220245, 37.74980863894532 -122.180276815984, 37.74829996278531 -122.17901906329985))",58
196,89283098337ffff,3.428571458,6.360789075,0.3287790719,2,"POLYGON((37.74980863894532 -122.180276815984, 37.75149067939577 -122.17920025220245, 37.752999302403815 -122.18045804462821, 37.75282586162871 -122.18279240056077, 37.75114382069539 -122.18386889548633, 37.749635221019766 -122.1826111033379))",59
197,8928309833bffff,4.235880435,8.910372035,0.21979724109999998,2,"POLYGON((37.7503286305339 -122.17327369925705, 37.7520106396937 -122.17219696894168, 37.753519362518375 -122.17345472214649, 37.75334605285134 -122.17578920541446, 37.75166404319811 -122.17686586688691, 37.75015534370505 -122.17560811393697))",60
198,89283098343ffff,6.26865691,8.738417042,0.27183495879999997,2,"POLYGON((37.74817648122321 -122.15908571997574, 37.749858458038545 -122.15800868550924, 37.751367433623344 -122.1592663204032, 37.75119440906035 -122.16160098955707, 37.74951243172988 -122.16267795521158, 37.748003479477255 -122.16142032052682))",61
199,89283098347ffff,4.1363637639999995,8.542314167,0.2165974098,2,"POLYGON((37.74951243172988 -122.16267795521158, 37.75119440906035 -122.16160098955707, 37.752703308173345 -122.162858663979, 37.75253020662407 -122.16519330383721, 37.75084822878404 -122.16627020067075, 37.74933935300255 -122.16501252646967))",62
200,8928309834bffff,2.843283607,7.9381087355,0.27028170845,2,"POLYGON((37.75003140561452 -122.15567398707819, 37.75171335158554 -122.15459685493431, 37.75322235050104 -122.15585449002658, 37.75304938011452 -122.15818925706708, 37.751367433623344 -122.1592663204032, 37.749858458038545 -122.15800868550924))",63
201,8928309834fffff,2.909091047,6.0251976225,0.355377449,2,"POLYGON((37.751367433623344 -122.1592663204032, 37.75304938011452 -122.15818925706708, 37.7545583025576 -122.1594469316988, 37.754385255179116 -122.16178166945946, 37.752703308173345 -122.162858663979, 37.75119440906035 -122.16160098955707))",64
202,89283098353ffff,2.797829117,7.159918356,0.2344928427,2,"POLYGON((37.74498544537386 -122.1589051304154, 37.74666745250427 -122.157828124817, 37.74817648122321 -122.15908571997574, 37.748003479477255 -122.16142032052682, 37.74632147183112 -122.16249725731772, 37.7448124664464 -122.16123966236763))",65
203,89283098357ffff,3.3793104489999997,7.732515581,0.25396534940000004,2,"POLYGON((37.74632147183112 -122.16249725731772, 37.748003479477255 -122.16142032052682, 37.74951243172988 -122.16267795521158, 37.74933935300255 -122.16501252646967, 37.7476573448463 -122.16608939444426, 37.74614841592724 -122.1648317599797))",66
204,8928309835bffff,1.714285796,6.329783982,0.22389908239999998,2,"POLYGON((37.746840377268164 -122.15549349499145, 37.748522353562784 -122.15441639172182, 37.75003140561452 -122.15567398707819, 37.749858458038545 -122.15800868550924, 37.74817648122321 -122.15908571997574, 37.74666745250427 -122.157828124817))",67
205,89283098363ffff,3.1296102645,8.3382449355,0.25471862484999996,2,"POLYGON((37.75403902926044 -122.1664510177773, 37.755720976775194 -122.16537409208328, 37.75722974625889 -122.16663184576493, 37.75705654489871 -122.16896652491035, 37.75537459688049 -122.17004338177004, 37.753865850725596 -122.16878562832132))",68
206,89283098367ffff,1.5000000130000002,7.70301191,0.2086797709,2,"POLYGON((37.75537459688049 -122.17004338177004, 37.75705654489871 -122.16896652491035, 37.758565237895425 -122.17022431810244, 37.75839195954549 -122.17255896791238, 37.75671001102942 -122.17363575592891, 37.75520134136083 -122.1723779629813))",69
207,8928309836bffff,1.9282003749999999,5.889932239,0.34788263340000003,2,"POLYGON((37.7558941011449 -122.16303938362097, 37.757576017816895 -122.1619623602349, 37.75908481062795 -122.16322011413853, 37.75891166343932 -122.16555489120888, 37.75722974625889 -122.16663184576493, 37.755720976775194 -122.16537409208328))",70
208,8928309836fffff,2.909091047,8.012799835,0.303293502,2,"POLYGON((37.75722974625889 -122.16663184576493, 37.75891166343932 -122.16555489120888, 37.760420379762756 -122.16681268463454, 37.76024715557874 -122.16914743238532, 37.758565237895425 -122.17022431810244, 37.75705654489871 -122.16896652491035))",71
209,89283098373ffff,2.82792213,8.217264199999999,0.20981814040000002,2,"POLYGON((37.75084822878404 -122.16627020067075, 37.75253020662407 -122.16519330383721, 37.75403902926044 -122.1664510177773, 37.753865850725596 -122.16878562832132, 37.75218387238157 -122.16986245632515, 37.75067507307606 -122.16860474261735))",72
210,89283098377ffff,1.615384692,7.511305533,0.178303729,2,"POLYGON((37.75218387238157 -122.16986245632515, 37.753865850725596 -122.16878562832132, 37.75537459688049 -122.17004338177004, 37.75520134136083 -122.1723779629813, 37.753519362518375 -122.17345472214649, 37.7520106396937 -122.17219696894168))",73
211,8928309837bffff,3.923076975,6.387972767000001,0.21901230649999998,2,"POLYGON((37.752703308173345 -122.162858663979, 37.754385255179116 -122.16178166945946, 37.7558941011449 -122.16303938362097, 37.755720976775194 -122.16537409208328, 37.75403902926044 -122.1664510177773, 37.75253020662407 -122.16519330383721))",74
212,89283098383ffff,4.614637134500001,6.5523539775,0.4059106925,2,"POLYGON((37.73756486819399 -122.17254971660942, 37.73924699853248 -122.17147310167836, 37.740755933906016 -122.17273069593678, 37.74058271560089 -122.17506490487644, 37.73890058476672 -122.17614145098294, 37.73739167273307 -122.17488385697698))",75
213,89283098387ffff,6.719999711,10.39126037,0.42543780439999995,2,"POLYGON((37.73890058476672 -122.17614145098294, 37.74058271560089 -122.17506490487644, 37.7420915745107 -122.17632253861467, 37.74191827924679 -122.17865671819804, 37.74023614792254 -122.17973319547109, 37.73872731235198 -122.17847556199685))",76
214,8928309838bffff,2.68421055,5.870050445,0.3327094355,2,"POLYGON((37.73942013987817 -122.16913886340089, 37.74110223943491 -122.16806215080567, 37.74261119814694 -122.1693197453056, 37.742438033963445 -122.17165405216187, 37.740755933906016 -122.17273069593678, 37.73924699853248 -122.17147310167836))",77
215,8928309838fffff,4.00000019,7.101010208,0.36400045670000003,2,"POLYGON((37.740755933906016 -122.17273069593678, 37.742438033963445 -122.17165405216187, 37.74394691621111 -122.17291168615317, 37.743773675063224 -122.17524596366894, 37.7420915745107 -122.17632253861467, 37.74058271560089 -122.17506490487644))",78
216,89283098393ffff,6.701052834,9.63497767,0.39486820045000004,2,"POLYGON((37.73437371909159 -122.17236874817016, 37.73605587970212 -122.1712921620814, 37.73756486819399 -122.17254971660942, 37.73739167273307 -122.17488385697698, 37.73570951162633 -122.17596037424573, 37.73420054647643 -122.17470281996955))",79
217,89283098397ffff,4.00000019,6.982595738,0.3945783401,2,"POLYGON((37.73570951162633 -122.17596037424573, 37.73739167273307 -122.17488385697698, 37.73890058476672 -122.17614145098294, 37.73872731235198 -122.17847556199685, 37.73704515075457 -122.17955201043674, 37.73553626206226 -122.17829441669423))",80
218,8928309839bffff,4.0663508625,6.1603355995,0.3936422543,2,"POLYGON((37.736228998208496 -122.16895799237875, 37.73791112804573 -122.16788130863195, 37.73942013987817 -122.16913886340089, 37.73924699853248 -122.17147310167836, 37.73756486819399 -122.17254971660942, 37.73605587970212 -122.1712921620814))",81
219,892830983a3ffff,4.00000019,8.02943659,0.31251291005,2,"POLYGON((37.74342706168807 -122.17991439140641, 37.74510916273012 -122.17883788529872, 37.74661789203453 -122.18009559824371, 37.74644449696004 -122.18242981702298, 37.744762395434016 -122.18350625428381, 37.74325368946615 -122.18224854161494))",82
220,892830983a7ffff,4.628608306,10.03726445,0.3722762139,2,"POLYGON((37.744762395434016 -122.18350625428381, 37.74644449696004 -122.18242981702298, 37.74795314978557 -122.18368756943036, 37.7477796777489 -122.18602175881354, 37.74609757574451 -122.18709812721866, 37.744588946254865 -122.18584037509898))",83
221,892830983abffff,3.3438356215,5.9357829445,0.2695464226,2,"POLYGON((37.745282480841674 -122.17650363714193, 37.74696455110348 -122.17542703335548, 37.74847330374302 -122.1766847465657, 37.74829996278531 -122.17901906329985, 37.74661789203453 -122.18009559824371, 37.74510916273012 -122.17883788529872))",84
222,892830983afffff,3.200000152,4.6599810155,0.24726728794999997,2,"POLYGON((37.74661789203453 -122.18009559824371, 37.74829996278531 -122.17901906329985, 37.74980863894532 -122.180276815984, 37.749635221019766 -122.1826111033379, 37.74795314978557 -122.18368756943036, 37.74644449696004 -122.18242981702298))",85
223,892830983b3ffff,3.057569375,6.988307659,0.3876765966,2,"POLYGON((37.74023614792254 -122.17973319547109, 37.74191827924679 -122.17865671819804, 37.74342706168807 -122.17991439140641, 37.74325368946615 -122.18224854161494, 37.74157155765738 -122.1833249500457, 37.74006279855472 -122.18206727711288))",86
224,892830983b7ffff,9.499999695,11.63369507,0.5785499434,2,"POLYGON((37.74157155765738 -122.1833249500457, 37.74325368946615 -122.18224854161494, 37.744762395434016 -122.18350625428381, 37.744588946254865 -122.18584037509898, 37.74290681396713 -122.18691671467857, 37.74139813133722 -122.18565900229683))",87
225,892830983bbffff,3.0492063805000003,6.234344501500001,0.2843133702,2,"POLYGON((37.7420915745107 -122.17632253861467, 37.743773675063224 -122.17524596366894, 37.745282480841674 -122.17650363714193, 37.74510916273012 -122.17883788529872, 37.74342706168807 -122.17991439140641, 37.74191827924679 -122.17865671819804))",88
226,892830983c3ffff,2.000000095,5.7355513975,0.22877037899999997,2,"POLYGON((37.73993930173422 -122.1621358941469, 37.74162136998443 -122.16105901507859, 37.74313042849371 -122.16231657029648, 37.74295739541475 -122.16465100436632, 37.74127532665328 -122.16572781462745, 37.73976629148172 -122.16447025962854))",89
227,892830983c7ffff,1.909091,6.15899992,0.2425117966,2,"POLYGON((37.74127532665328 -122.16572781462745, 37.74295739541475 -122.16465100436632, 37.74446637746386 -122.1659085990968, 37.74429326741411 -122.16824300386052, 37.74261119814694 -122.1693197453056, 37.74110223943491 -122.16806215080567))",90
228,892830983cbffff,1.909091,6.849697997000001,0.1295821965,2,"POLYGON((37.74179432609188 -122.15872455172115, 37.74347636352831 -122.15764757498941, 37.74498544537386 -122.1589051304154, 37.7448124664464 -122.16123966236763, 37.74313042849371 -122.16231657029648, 37.74162136998443 -122.16105901507859))",91
229,892830983cfffff,1.1974313589999999,5.764816593999999,0.18393760950000002,2,"POLYGON((37.74313042849371 -122.16231657029648, 37.7448124664464 -122.16123966236763, 37.74632147183112 -122.16249725731772, 37.74614841592724 -122.1648317599797, 37.74446637746386 -122.1659085990968, 37.74295739541475 -122.16465100436632))",92
230,892830983d7ffff,5.551724309,7.473500013,0.3486557841,2,"POLYGON((37.73808419243122 -122.16554704103523, 37.73976629148172 -122.16447025962854, 37.74127532665328 -122.16572781462745, 37.74110223943491 -122.16806215080567, 37.73942013987817 -122.16913886340089, 37.73791112804573 -122.16788130863195))",93
231,89283098563ffff,10.04545509,10.72138285,0.40939799130000004,2,"POLYGON((37.71871342896137 -122.18905671566301, 37.72039580366729 -122.18798067545687, 37.72190478162829 -122.1892381491687, 37.72173136152984 -122.19157166278394, 37.720048986351586 -122.19264763415791, 37.71854003174384 -122.19139016075142))",94
232,89283098567ffff,11.28333356,11.49955179,0.4442814789,2,"POLYGON((37.720048986351586 -122.19264763415791, 37.72173136152984 -122.19157166278394, 37.72324026304682 -122.19282917591225, 37.723066766032694 -122.19516266010018, 37.7213843903877 -122.19623856263308, 37.71987551222328 -122.19498104982175))",95
233,8928309856bffff,5.333333587,6.233333179,0.40766284939999997,2,"POLYGON((37.72056914684933 -122.18564713243282, 37.722251490866554 -122.18457099458979, 37.72376049217936 -122.18582846859609, 37.723587126122844 -122.18816208015363, 37.72190478162829 -122.1892381491687, 37.72039580366729 -122.18798067545687))",96
234,8928309856fffff,7.266917434,11.836061375,0.32755896355,2,"POLYGON((37.72190478162829 -122.1892381491687, 37.723587126122844 -122.18816208015363, 37.725096050990985 -122.18941959358791, 37.724922608013145 -122.19175317573394, 37.72324026304682 -122.19282917591225, 37.72173136152984 -122.19157166278394))",97
235,89283098e13ffff,12.474920765,12.598034665,0.5241422645,2,"POLYGON((37.75195800234702 -122.19446354321728, 37.75364007499797 -122.19338728373225, 37.75514844519156 -122.19464519421535, 37.754974719402036 -122.19697936386312, 37.75329264628997 -122.19805555446126, 37.75178429942824 -122.19679764430114))",98
236,89283098e1bffff,6.35820901,9.281032285,0.44410076979999996,2,"POLYGON((37.7538137238226 -122.19105308463018, 37.755495765704865 -122.18997672744328, 37.757004159228906 -122.1912346382384, 37.75683048753995 -122.19356890591102, 37.75514844519156 -122.19464519421535, 37.75364007499797 -122.19338728373225))",99
237,89283098e43ffff,8.00000007,9.640178838999999,0.3370116663,2,"POLYGON((37.75752491212344 -122.18423158033038, 37.759206892427784 -122.1831550277342, 37.76071533260846 -122.1844129391205, 37.76054176915689 -122.18674740281553, 37.758859788376384 -122.18782388653767, 37.757351371523335 -122.18656597544147))",100
238,89283098e4bffff,2.222222328,5.750918921,0.1130006055,2,"POLYGON((37.75938037889749 -122.18082053463233, 37.76106232839262 -122.17974388432877, 37.76257079189947 -122.18100179599425, 37.76239728258474 -122.18333635768668, 37.76071533260846 -122.1844129391205, 37.759206892427784 -122.1831550277342))",101
239,89283098e4fffff,11.83333358,9.667669311000001,0.3576757753,2,"POLYGON((37.76071533260846 -122.1844129391205, 37.76239728258474 -122.18333635768668, 37.76390566958531 -122.18459430882393, 37.763732083283806 -122.18692884110685, 37.76205013283193 -122.18800535366202, 37.76054176915689 -122.18674740281553))",102
240,89283098e53ffff,2.66666669,7.248833457999999,0.3089938879,2,"POLYGON((37.754334408146896 -122.18405023245266, 37.75601641877025 -122.18297370869254, 37.75752491212344 -122.18423158033038, 37.757351371523335 -122.18656597544147, 37.755669360423276 -122.18764243033215, 37.75416089039975 -122.18638455898382))",103
241,89283098e57ffff,4.800000228,8.657695936,0.3428267847,2,"POLYGON((37.755669360423276 -122.18764243033215, 37.757351371523335 -122.18656597544147, 37.758859788376384 -122.18782388653767, 37.75868617080009 -122.19015825222607, 37.757004159228906 -122.1912346382384, 37.755495765704865 -122.18997672744328))",104
242,89283098e5bffff,2.294863685,5.948999882000001,0.1566674196,2,"POLYGON((37.756189882393414 -122.1806392841773, 37.75787186221602 -122.17956266271592, 37.75938037889749 -122.18082053463233, 37.759206892427784 -122.1831550277342, 37.75752491212344 -122.18423158033038, 37.75601641877025 -122.18297370869254))",105
243,89283098e8bffff,14.52991433,14.76965073,0.728818655,2,"POLYGON((37.74876747604263 -122.19428190314795, 37.75044957898709 -122.19320567248081, 37.75195800234702 -122.19446354321728, 37.75178429942824 -122.19679764430114, 37.7501021960221 -122.197873806086, 37.74859379599611 -122.19661593567191))",106
244,89283098e9bffff,10.69841306,12.479150815,0.5856310170500001,2,"POLYGON((37.745576866294996 -122.19410027400644, 37.74725899952392 -122.19302407215567, 37.74876747604263 -122.19428190314795, 37.74859379599611 -122.19661593567191, 37.74691166230495 -122.19769206864507, 37.745403209122244 -122.1964342379745))",107
245,89283098ec3ffff,6.5600003120000006,10.3538785,0.4717497479,2,"POLYGON((37.749288254090736 -122.1872795506736, 37.75097032580275 -122.18620315344147, 37.7524788489892 -122.18746098504445, 37.75230527713017 -122.18979521358233, 37.7506232049459 -122.1908715419453, 37.74911470509262 -122.1896137106422))",108
246,89283098ec7ffff,5.473684471,10.05641057,0.4327086187,2,"POLYGON((37.7506232049459 -122.1908715419453, 37.75230527713017 -122.18979521358233, 37.7538137238226 -122.19105308463018, 37.75364007499797 -122.19338728373225, 37.75195800234702 -122.19446354321728, 37.75044957898709 -122.19320567248081))",109
247,89283098ecbffff,3.428571458,7.232500076,0.3588811023,2,"POLYGON((37.75114382069539 -122.18386889548633, 37.75282586162871 -122.18279240056077, 37.754334408146896 -122.18405023245266, 37.75416089039975 -122.18638455898382, 37.7524788489892 -122.18746098504445, 37.75097032580275 -122.18620315344147))",110
248,89283098ecfffff,3.022727299,7.5112707095,0.3421801496,2,"POLYGON((37.7524788489892 -122.18746098504445, 37.75416089039975 -122.18638455898382, 37.755669360423276 -122.18764243033215, 37.755495765704865 -122.18997672744328, 37.7538137238226 -122.19105308463018, 37.75230527713017 -122.18979521358233))",111
249,89283098ed3ffff,12.94736853,13.25168934,0.5984657473,2,"POLYGON((37.74609757574451 -122.18709812721866, 37.7477796777489 -122.18602175881354, 37.749288254090736 -122.1872795506736, 37.74911470509262 -122.1896137106422, 37.7474326026154 -122.19069001018276, 37.74592404960882 -122.18943221862195))",112
250,89283098ed7ffff,16.09523843,16.4659533,0.7441946268,2,"POLYGON((37.7474326026154 -122.19069001018276, 37.74911470509262 -122.1896137106422, 37.7506232049459 -122.1908715419453, 37.75044957898709 -122.19320567248081, 37.74876747604263 -122.19428190314795, 37.74725899952392 -122.19302407215567))",113
251,89283098edbffff,4.571428789,9.105519481,0.3063672986,2,"POLYGON((37.74795314978557 -122.18368756943036, 37.749635221019766 -122.1826111033379, 37.75114382069539 -122.18386889548633, 37.75097032580275 -122.18620315344147, 37.749288254090736 -122.1872795506736, 37.7477796777489 -122.18602175881354))",114
252,89283099897ffff,28.808333740000002,23.559138495,0.70431810975,2,"POLYGON((37.77103061649047 -122.15334465424799, 37.77271234942094 -122.15226725111157, 37.774221052677426 -122.15352512486191, 37.77404799968624 -122.15586040156039, 37.77236626623396 -122.15693773586585, 37.770857586294376 -122.15567986230644))",115
253,89283099c03ffff,21.47712461,18.68439466,0.7711901256,2,"POLYGON((37.75878659078384 -122.14561782556079, 37.760468413782775 -122.14454037148008, 37.761977429531925 -122.14579804684146, 37.76180459895747 -122.14813317612025, 37.76012277542392 -122.1492105614015, 37.75861378299916 -122.14795288620607))",116
254,89283099c07ffff,2.400000021,8.60416929,0.3923122834,2,"POLYGON((37.76012277542392 -122.1492105614015, 37.76180459895747 -122.14813317612025, 37.76331353822677 -122.14939089105765, 37.76314063063849 -122.15172599110146, 37.7614588065759 -122.15280330757442, 37.759949890630345 -122.15154559281451))",117
255,89283099c13ffff,34.150253205,19.61309369,1.1094126325,2,"POLYGON((37.75559566852763 -122.14543761512623, 37.75727752188472 -122.14436018993949, 37.75878659078384 -122.14561782556079, 37.75861378299916 -122.14795288620607, 37.756931929106905 -122.14903024259797, 37.755422883534216 -122.14777260714207))",118
256,89283099c17ffff,2.1186694155000003,8.4301166215,0.260949778,2,"POLYGON((37.756931929106905 -122.14903024259797, 37.75861378299916 -122.14795288620607, 37.76012277542392 -122.1492105614015, 37.759949890630345 -122.15154559281451, 37.75826803620847 -122.15262288040267, 37.756759067109506 -122.15136520538418))",119
257,89283099c23ffff,3.218421143,9.700556369,0.5000754352000001,2,"POLYGON((37.76464949342311 -122.15298374560521, 37.766331287117396 -122.15190640024596, 37.76784009673349 -122.15316419449611, 37.767667089334 -122.15549933391846, 37.765985295116806 -122.15657661045594, 37.76447650882173 -122.1553188163955))",120
258,89283099c27ffff,1.9945055699999998,5.927343713,0.1580801768,2,"POLYGON((37.765985295116806 -122.15657661045594, 37.767667089334 -122.15549933391846, 37.769175822455104 -122.15675716772716, 37.76900273803832 -122.1590922778748, 37.76732094330375 -122.16016948558169, 37.765812233503055 -122.1589116519742))",121
259,89283099c2fffff,5.694444317,13.53891999,0.4731100193,2,"POLYGON((37.76784009673349 -122.15316419449611, 37.7695218600504 -122.15208682024901, 37.77103061649047 -122.15334465424799, 37.770857586294376 -122.15567986230644, 37.769175822455104 -122.15675716772716, 37.767667089334 -122.15549933391846))",122
260,89283099c33ffff,2.379310366,8.649023528999999,0.34580644969999996,2,"POLYGON((37.7614588065759 -122.15280330757442, 37.76314063063849 -122.15172599110146, 37.76464949342311 -122.15298374560521, 37.76447650882173 -122.1553188163955, 37.76279468423564 -122.15639606405128, 37.76128584477412 -122.15513830973661))",123
261,89283099c37ffff,1.600000076,6.711265781,0.2032987937,2,"POLYGON((37.76279468423564 -122.15639606405128, 37.76447650882173 -122.1553188163955, 37.765985295116806 -122.15657661045594, 37.765812233503055 -122.1589116519742, 37.76413040839906 -122.15998883080391, 37.76262164542643 -122.15873103694412))",124
262,89283099c3bffff,30.47128374,20.50556326,0.7213569022,2,"POLYGON((37.76331353822677 -122.14939089105765, 37.764995331392555 -122.1483134768855, 37.766504217498856 -122.14957123156736, 37.766331287117396 -122.15190640024596, 37.76464949342311 -122.15298374560521, 37.76314063063849 -122.15172599110146))",125
263,89283099c83ffff,38.057587940000005,23.436238845,0.7151700325999999,2,"POLYGON((37.750549985996784 -122.14866963754483, 37.752231900579275 -122.1475923389272, 37.75374099929231 -122.14884993464608, 37.75356816009263 -122.15118482880948, 37.75188624497941 -122.15226205863253, 37.75037716959631 -122.15100446308938))",126
264,89283099c87ffff,5.88235281,9.509351085999999,0.236876626,2,"POLYGON((37.75188624497941 -122.15226205863253, 37.75356816009263 -122.15118482880948, 37.75507718233744 -122.15244246408902, 37.75490426613942 -122.15477732900699, 37.75322235050104 -122.15585449002658, 37.75171335158554 -122.15459685493431))",127
265,89283099c8fffff,21.74999937,15.81330188,0.6550418508,2,"POLYGON((37.75374099929231 -122.14884993464608, 37.755422883534216 -122.14777260714207, 37.756931929106905 -122.14903024259797, 37.756759067109506 -122.15136520538418, 37.75507718233744 -122.15244246408902, 37.75356816009263 -122.15118482880948))",128
266,89283099c93ffff,26.03947386,20.46342904,0.6538116188,2,"POLYGON((37.74735888923691 -122.14848935129328, 37.74904083415092 -122.14741208156052, 37.750549985996784 -122.14866963754483, 37.75037716959631 -122.15100446308938, 37.74869522415101 -122.15208166403217, 37.747186095637154 -122.15082410822299))",129
267,89283099c97ffff,1.9740770775,7.3800000525,0.2900844541,2,"POLYGON((37.74869522415101 -122.15208166403217, 37.75037716959631 -122.15100446308938, 37.75188624497941 -122.15226205863253, 37.75171335158554 -122.15459685493431, 37.75003140561452 -122.15567398707819, 37.748522353562784 -122.15441639172182))",130
268,89283099ca3ffff,0.8068627834,5.097627897000001,0.274896209,2,"POLYGON((37.75641321191115 -122.15603500383756, 37.75809509720783 -122.15495781394073, 37.759603989828236 -122.15621552851213, 37.75943097382507 -122.15855043278356, 37.75774908800936 -122.15962755386346, 37.75624021871555 -122.15836983949153))",131
269,89283099ca7ffff,1.2833333945,5.9732375385,0.29203211524999995,2,"POLYGON((37.75774908800936 -122.15962755386346, 37.75943097382507 -122.15855043278356, 37.76093978996205 -122.15980818689816, 37.7607666969571 -122.16214306188434, 37.75908481062795 -122.16322011413853, 37.757576017816895 -122.1619623602349))",132
270,89283099cabffff,2.0000000559999997,8.30390621,0.2662181727,2,"POLYGON((37.75826803620847 -122.15262288040267, 37.759949890630345 -122.15154559281451, 37.7614588065759 -122.15280330757442, 37.76128584477412 -122.15513830973661, 37.759603989828236 -122.15621552851213, 37.75809509720783 -122.15495781394073))",133
